"filename", "language", "JSON", "C++", "YAML", "Dart", "Markdown", "Groovy", "Properties", "XML", "Swift", "HTML", "comment", "blank", "total"
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/real_time_alarm/bloc/real_time_alarm_bloc.dart", "Dart", 0, 0, 0, -285, 0, 0, 0, 0, 0, 0, -6, -43, -334
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/real_time_alarm/bloc/real_time_alarm_event.dart", "Dart", 0, 0, 0, -68, 0, 0, 0, 0, 0, 0, 0, -24, -92
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/real_time_alarm/bloc/real_time_alarm_state.dart", "Dart", 0, 0, 0, -73, 0, 0, 0, 0, 0, 0, 0, -5, -78
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/real_time_alarm/view/real_time_alarm_form.dart", "Dart", 0, 0, 0, -736, 0, 0, 0, 0, 0, 0, -19, -40, -795
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/real_time_alarm/view/real_time_alarm_page.dart", "Dart", 0, 0, 0, -29, 0, 0, 0, 0, 0, 0, 0, -4, -33
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/repository/account_repository/account_detail.dart", "Dart", 0, 0, 0, -37, 0, 0, 0, 0, 0, 0, -6, -14, -57
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/repository/account_repository/account_detail.g.dart", "Dart", 0, 0, 0, -25, 0, 0, 0, 0, 0, 0, -4, -5, -34
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/repository/account_repository/account_outline.dart", "Dart", 0, 0, 0, -25, 0, 0, 0, 0, 0, 0, -6, -10, -41
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/repository/account_repository/account_outline.g.dart", "Dart", 0, 0, 0, -17, 0, 0, 0, 0, 0, 0, -4, -5, -26
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/repository/account_repository/account_repository.dart", "Dart", 0, 0, 0, -306, 0, 0, 0, 0, 0, 0, -16, -51, -373
